"Message ID";"Date";"Author";"Subject";"Type";"Category";"Start";"Stop";"Run no";"ConfigID";"Device";"Data Quality";"RegName";"RegVal";"Text"
473;Fri  08 Jul 2022 23:16:48 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Beam";"2022/07/09 01:14 CET";"2022/07/09 01:16 CET";"509";"43";"W5R9";;;;"HP long statistics run for default settings at large collimator 
eudaq_scan with W5R9 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220709_011407_eudaq_scan.h5 
mpx2_run509_220709011434.raw"
472;Fri  08 Jul 2022 23:15:54 +0000;"Marike Schwickardi";"Config change";"ConfigID";;"09/07/2022 1:15";;"509";"43";"W5R9";"unknown";;;"LOCKED SHEET WITH SETTINGS IN BEAM HALL. HAVE TO FILL TOMORROW!!!

Config ID: 43
Beam Energy:4MeV
Collimator: 5x5
Telescope Config File:geoid43.geo

Geometry:
plane z
===============
MIM26 0 =0
MIM26 1 =3,5cm
MIM26 2 =7cm
TJMP2 3 =10.65
MIM26 4 =12.3
MIM26 5 =15.7
FEI4 6 = -
MIM26 7 =19.1

TJ Monopix2:
x =46.5
y =202
phi = -4.0006
type = epi
thickness = 300um"
471;Fri  08 Jul 2022 23:02:14 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Scan";"2022/07/09 00:42 CET";"2022/07/09 01:02 CET";"508";"42";"W5R9";;;;"angular scan for 30Â°, HR 
eudaq_scan with W5R9 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220709_004202_eudaq_scan.h5 
mpx2_run508_220709004303.raw"
470;Fri  08 Jul 2022 22:42:56 +0000;"Marike Schwickardi";"Config change angular 30°";"ConfigID";;"09/07/2022 0:412";;;"42";;;;;"Config ID: 42
Beam Energy:5MeV
Collimator: 5*5
Telescope Config File: geoid42.geo

Geometry:
plane z
===============
MIM26 0 =0
MIM26 1 =3,5cm
MIM26 2 =7cm
TJMP2 3 =10.95cm
MIM26 4 =16.2cm
MIM26 5 =19,6cm
FEI4 6 = -
MIM26 7 =22cm

TJ Monopix2:
x =52.5
y =202
phi = -34.0006
type = epi
thickness = 300um"
469;Fri  08 Jul 2022 22:33:02 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Scan";"2022/07/09 00:12 CET";"2022/07/09 00:33 CET";"507";"41";"W5R9";;;;"angular scan for 50Â°, HR 
eudaq_scan with W5R9 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220709_001226_eudaq_scan.h5 
mpx2_run507_220709001237.raw"
468;Fri  08 Jul 2022 22:11:22 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Scan";"2022/07/09 00:07 CET";"2022/07/09 00:11 CET";"506";"41";"W5R9";"unknown";;;"Trigger numbers were not matching, so stopped and restarted another run
angular scan for 50Â°, HR 
eudaq_scan with W5R9 
Pixels: 0:448 --> Front ends: Normal FE, Normal FE Casc 
20220709_000759_eudaq_scan.h5 
mpx2_run506_220709000816.raw"
467;Fri  08 Jul 2022 22:01:29 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Scan";"2022/07/08 23:39 CET";"2022/07/09 00:01 CET";"505";"41";"W5R9";"bad";;;"NO TELESCOPE DATA !!!!!!!

angular scan for 50Â°, HR 
eudaq_scan with W5R9 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220708_233904_eudaq_scan.h5 
mpx2_run505_220708234005.raw"
466;Fri  08 Jul 2022 21:46:11 +0000;"Marike Schwickardi";"Config change angular 50°";"ConfigID";;"08/07/2022 23:46";;"505";"41";"W5R9";;;;"Config ID:41
Beam Energy:5MeV
Collimator:5*5
Telescope Config File:geoid41.geo

Geometry:
plane z
===============
MIM26 0 =0
MIM26 1 =3,5cm
MIM26 2 =7cm
TJMP2 3 =11,43cm
MIM26 4 =20.4cm
MIM26 5 =23.8m
FEI4 6 = -
MIM26 7 =27.2cm

TJ Monopix2:
x =53.5
y =202
phi = -54.0006
type = epi
thickness = 300um"
465;Fri  08 Jul 2022 21:26:42 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Scan";"2022/07/08 22:58 CET";"2022/07/08 23:26 CET";"504";"40";"W5R9";"bad";;;"NOT TELESCOPE DATA !!!!!

angular scan for 30°, HR 
eudaq_scan with W5R9 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220708_225839_eudaq_scan.h5 
mpx2_run504_220708230023.raw"
464;Fri  08 Jul 2022 20:59:43 +0000;"Marike Schwickardi";"Config change angular 30°";"ConfigID";;"08/07/2022 22:59";;"504";"40";"W5R9";;;;"Config ID: 40
Beam Energy:5MeV
Collimator: 5*5
Telescope Config File: geoid40.geo

Geometry:
plane z
===============
MIM26 0 =0
MIM26 1 =3,5cm
MIM26 2 =7cm
TJMP2 3 =11,75cm
MIM26 4 =16,8cm
MIM26 5 =20,2m
FEI4 6 = -
MIM26 7 =23,6cm

TJ Monopix2:
x =51.5
y =202
phi = -34.0006
type = epi
thickness = 300um"
463;Fri  08 Jul 2022 20:43:42 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Scan";"2022/07/08 22:22 CET";"2022/07/08 22:43 CET";"503";"39";"W5R9";;;;"angular scan for 15°, HR 
eudaq_scan with W5R9 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220708_222245_eudaq_scan.h5 
mpx2_run503_220708222257.raw"
462;Fri  08 Jul 2022 20:11:16 +0000;"Marike Schwickardi";"Config change angular 15°";"ConfigID";;"08/07/2022 22:11";;;"39";;;;;"Config ID:39
Beam Energy:5MeV
Collimator:5*5
Telescope Config File:geoid39.geo

Geometry:
plane z
===============
MIM26 0 =0
MIM26 1 =3,5cm
MIM26 2 =7cm
TJMP2 3 =11,0cm
MIM26 4 =14,5cm
MIM26 5 =17,8m
FEI4 6 = -
MIM26 7 =21,2cm

TJ Monopix2:
x =49.5
y =202
phi = -19.0006
type = epi
thickness = 300um"
461;Fri  08 Jul 2022 19:55:52 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/08 21:45 CET";"2022/07/08 21:55 CET";"501";"38";"W5R9";"bad";;;"NO TELESCOPE DATA!!!!

small collimator, HR 
eudaq_scan with W5R9 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220708_214546_eudaq_scan.h5 
mpx2_run501_220708214558.raw"
460;Fri  08 Jul 2022 19:45:24 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/08 21:35 CET";"2022/07/08 21:45 CET";"500";"38";"W5R9";"bad";"PSUB/PWELL";"0.1";"NO TELESCOPE DATA!!!!

small collimator, HR 
eudaq_scan with W5R9 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220708_213519_eudaq_scan.h5 
mpx2_run500_220708213530.raw"
459;Fri  08 Jul 2022 19:34:49 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/08 21:24 CET";"2022/07/08 21:34 CET";"499";"38";"W5R9";"bad";"PSUB/PWELL";"0.25";"NO TELESCOPE DATA!!!!

small collimator, HR 
eudaq_scan with W5R9 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220708_212431_eudaq_scan.h5 
mpx2_run499_220708212443.raw"
458;Fri  08 Jul 2022 19:23:51 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/08 21:13 CET";"2022/07/08 21:23 CET";"498";"38";"W5R9";"bad";"PSUB/PWELL";"0.5";"NO TELESCOPE DATA!!!!

small collimator, HR 
eudaq_scan with W5R9 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220708_211346_eudaq_scan.h5 
mpx2_run498_220708211357.raw"
457;Fri  08 Jul 2022 19:10:13 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/08 21:00 CET";"2022/07/08 21:10 CET";"497";"38";"W5R9";"bad";"PSUB/PWELL";"0.625";"NO TELESCOPE DATA!!!!

small collimator, HR 
eudaq_scan with W5R9 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220708_210008_eudaq_scan.h5 
mpx2_run497_220708210020.raw"
456;Fri  08 Jul 2022 18:59:39 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/08 20:49 CET";"2022/07/08 20:59 CET";"496";"38";"W5R9";"bad";"PSUB/PWELL";"0.75";"NO TELESCOPE DATA!!!!

small collimator, HR 
eudaq_scan with W5R9 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220708_204936_eudaq_scan.h5 
mpx2_run496_220708204948.raw"
455;Fri  08 Jul 2022 18:49:05 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/08 20:38 CET";"2022/07/08 20:49 CET";"495";"38";"W5R9";"bad";"PSUB/PWELL";"1";"NO TELESCOPE DATA!!!!

small collimator, HR 
eudaq_scan with W5R9 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220708_203854_eudaq_scan.h5 
mpx2_run495_220708203905.raw"
454;Fri  08 Jul 2022 18:38:09 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/08 20:28 CET";"2022/07/08 20:38 CET";"494";"38";"W5R9";"bad";"PSUB/PWELL";"5";"NO TELESCOPE DATA!!!!

small collimator, HR 
eudaq_scan with W5R9 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220708_202807_eudaq_scan.h5 
mpx2_run494_220708202818.raw"
453;Fri  08 Jul 2022 16:48:26 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/08 18:38 CET";"2022/07/08 18:48 CET";"493";"38";"W5R9";;"PSUB/PWELL";"4";"small collimator, HR 
eudaq_scan with W5R9 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220708_183810_eudaq_scan.h5 
mpx2_run493_220708183822.raw"
452;Fri  08 Jul 2022 16:37:49 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/08 18:27 CET";"2022/07/08 18:37 CET";"492";"38";"W5R9";;"PSUB/PWELL";"3";"small collimator, HR 
eudaq_scan with W5R9 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220708_182732_eudaq_scan.h5 
mpx2_run492_220708182744.raw"
451;Fri  08 Jul 2022 16:27:11 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/08 18:16 CET";"2022/07/08 18:27 CET";"491";"38";"W5R9";;"PSUB/PWELL";"2";"small collimator, HR 
eudaq_scan with W5R9 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220708_181654_eudaq_scan.h5 
mpx2_run491_220708181706.raw"
450;Fri  08 Jul 2022 16:16:07 +0000;"Yannik Buch";"Rotation Scan of W5R18";"Analysis";;;;;;"W5R18";;;;"Analysis of rotation scan using angles 0,10,20,30,40,50. The plot shows the cluster size in column (u) and row projection (v) as well as the cluster size."
449;Fri  08 Jul 2022 16:14:47 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Beam";"2022/07/08 17:07 CET";"2022/07/08 18:14 CET";"490";"38";"W5R9";;;;"small collimator, HR 
eudaq_scan with W5R9 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220708_170721_eudaq_scan.h5 
mpx2_run490_220708170733.raw"
448;Fri  08 Jul 2022 15:30:31 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Anaylsis";"generic analysis";"2022/07/08 17:30 CET";;"484";;;;;
447;Fri  08 Jul 2022 15:00:44 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Noiserun";"2022/07/08 16:55 CET";"2022/07/08 17:00 CET";"489";"38";"W5R9";;;;"Noiserun normal FE improved settings, LR 
eudaq_scan with W5R9 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220708_165530_eudaq_scan.h5 
mpx2_run489_220708165542.raw"
446;Fri  08 Jul 2022 14:54:59 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Noiserun";"2022/07/08 16:49 CET";"2022/07/08 16:54 CET";"488";"38";"W5R9";;;;"Noiserun normal FE default settings
eudaq_scan with W5R9 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220708_164930_eudaq_scan.h5 
mpx2_run488_220708164942.raw"
445;Fri  08 Jul 2022 14:44:47 +0000;"Marike Schwickardi";"Config change";"ConfigID";;;;;"38";"W5R9";;;;"Config ID: 38
Beam Energy:4MeV
Collimator: 5x5
Telescope Config File:geoid38.geo

use same alignment in telescope as  geoid38.geo

Geometry:
plane z
===============
MIM26 0 =0
MIM26 1 =3,5cm
MIM26 2 =7cm
TJMP2 3 =10,05cm
MIM26 4 =12cm
MIM26 5 =15,4cm
FEI4 6 = -
MIM26 7 =18,8cm

TJ Monopix2:
x =46.5
y =202
phi = -4.0006
type = epi
thickness = 300um"
444;Fri  08 Jul 2022 14:35:31 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Beam";"2022/07/08 15:08 CET";"2022/07/08 16:35 CET";"487";"37";"W5R9";;;;"small collimator, LR 
eudaq_scan with W5R9 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220708_150831_eudaq_scan.h5 
mpx2_run487_220708150843.raw"
443;Fri  08 Jul 2022 13:01:53 +0000;"Marike Schwickardi";"Config change: small collimator";"ConfigID";;;;"486";"37";;;;;"Config ID: 37
Beam Energy:4MeV
Collimator: 5x5
Telescope Config File:geoid37.geo

switch to W5R9

Geometry:
plane z
===============
MIM26 0 =0
MIM26 1 =3,5cm
MIM26 2 =7cm
TJMP2 3 =10,05cm
MIM26 4 =12cm
MIM26 5 =15,4cm
FEI4 6 = -
MIM26 7 =18,8cm

TJ Monopix2:
x =46.5
y =210
phi = -4.0006
type = epi
thickness = 300um"
442;Fri  08 Jul 2022 12:32:25 +0000;"Marike Schwickardi";"Manual injection scan_analog with very high charge";"General";"other";;;;;;;;;"We just tried to inject everything we can (VL:3, VH:253, deltaV: 250) or a bit less (deltaV: 200). This corresponds to ~2500 and ~2000 electrons respectively.

we injected with scan_analog.py and analyzed it with the same script used to get plots shown in elog entry 441 (run 484).
It is the same chip with the same register configuration.

We see that the ToT value is not reaching more than about 10.

We also tried to inject just one pixel at once, it did not change the behaviour."
441;Fri  08 Jul 2022 12:13:52 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Beam";"2022/07/08 13:29 CET";"2022/07/08 14:13 CET";"484";"36";"W5R9";;;;"New dut, big collimator, LR 
eudaq_scan with W5R9 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220708_132910_eudaq_scan.h5 
mpx2_run484_220708132938.raw"
440;Fri  08 Jul 2022 11:31:45 +0000;"Marike Schwickardi";"Jumper settings on Bonn Module";"General";;;;;;;;;;"We just installed the Bonn module (W5R9).

We noticed that the jumper for J_VPC was different than presented as ""default jumper configuration"" by C. Bespin on 14.02.2022.

The next runs we will take with the default jumper config, but we will also check the other setting if there is time."
439;Fri  08 Jul 2022 11:28:12 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/08 13:27 CET";"2022/07/08 13:28 CET";"482";"35";"W5R9";"bad";;;"wrong config file

W5R18 LR statistic run with large collimator. 
eudaq_scan with W5R9 
Pixels: 448:512 --> Frontends: HV FE Casc, HV FE 
20220708_132737_eudaq_scan.h5 
mpx2_run482_220708115620.raw"
438;Fri  08 Jul 2022 11:21:47 +0000;"Marike Schwickardi";"Config change";"ConfigID";;;;;"36";;;;;"Config ID: 36
Beam Energy:4MeV
Collimator: 12*18
Telescope Config File:geoid36.geo

switch to W5R9

Geometry:
plane z
===============
MIM26 0 =0
MIM26 1 =3,5cm
MIM26 2 =7cm
TJMP2 3 =10,05cm
MIM26 4 =12cm
MIM26 5 =15,4cm
FEI4 6 = -
MIM26 7 =18,8cm

TJ Monopix2:
x =46.5
y =210
phi = -4.0006
type = epi
thickness = 300um"
437;Fri  08 Jul 2022 10:14:05 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/08 11:56 CET";"2022/07/08 12:14 CET";"482";"35";"W5R18";;;;"W5R18 LR statistic run with large collimator. 
eudaq_scan with W5R18 
Pixels: 448:512 --> Frontends: HV FE Casc, HV FE 
20220708_115604_eudaq_scan.h5 
mpx2_run482_220708115620.raw"
436;Fri  08 Jul 2022 09:53:29 +0000;"Marike Schwickardi";"Config change";"ConfigID";;"11:53 08/07/2022";;;"35";;;;;"Config ID: 35
Beam Energy:4MeV
Collimator: 12*18
Telescope Config File:geoid35.geo

telescope and DUT alignment can be  inherited from geoid34.geo


Geometry:
plane z
===============
MIM26 0 =0
MIM26 1 =3,5cm
MIM26 2 =7cm
TJMP2 3 =9,85cm
MIM26 4 =11,8cm
MIM26 5 =15,2cm
FEI4 6 = -
MIM26 7 =18,6cm

TJ Monopix2:
x =56.5
y =210
phi = -4.0006
type = epi
thickness = 300um"
435;Fri  08 Jul 2022 09:45:14 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/08 11:44 CET";"2022/07/08 11:45 CET";"481";"34";"W5R18";;;;"W5R18 Dry run, debugging 
eudaq_scan with W5R18 
Pixels: 448:512 --> Frontends: HV FE Casc, HV FE 
20220708_114415_eudaq_scan.h5 
mpx2_run481_220708114427.raw"
434;Fri  08 Jul 2022 09:43:23 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Beam";"2022/07/08 11:42 CET";"2022/07/08 11:43 CET";"479";"34";"W5R18";;;;"Debugging run: Beamspot 
eudaq_scan with W5R18 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220708_114251_eudaq_scan.h5 
mpx2_run479_220708113515.raw"
433;Fri  08 Jul 2022 09:41:58 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Beam";"2022/07/08 11:35 CET";"2022/07/08 11:41 CET";"479";"34";"W5R18";;;;"Debugging run: Beamspot 
eudaq_scan with W5R18 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220708_113503_eudaq_scan.h5 
mpx2_run479_220708113515.raw"
432;Fri  08 Jul 2022 09:34:22 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Beam";"2022/07/08 10:38 CET";"2022/07/08 11:34 CET";"478";"34";"W5R18";;;;"W5R18 HV LR Long run 
eudaq_scan with W5R18 
Pixels: 448:512 --> Frontends: HV FE Casc, HV FE 
20220708_103840_eudaq_scan.h5 
mpx2_run478_220708103852.raw"
431;Fri  08 Jul 2022 09:15:09 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Anaylsis";"generic analysis";"2022/07/08 11:15 CET";;"477";;;;;
430;Fri  08 Jul 2022 08:58:18 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Anaylsis";"generic analysis";"2022/07/08 10:58 CET";;"468";;;;;
429;Fri  08 Jul 2022 08:48:57 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Anaylsis";"generic analysis";"2022/07/08 10:48 CET";;"476";;;;;
428;Fri  08 Jul 2022 08:47:28 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Anaylsis";"generic analysis";"2022/07/08 10:47 CET";;"475";;;;;
427;Fri  08 Jul 2022 08:46:00 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Anaylsis";"generic analysis";"2022/07/08 10:45 CET";;"474";;;;;
426;Fri  08 Jul 2022 08:44:36 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Anaylsis";"generic analysis";"2022/07/08 10:44 CET";;"473";;;;;
425;Fri  08 Jul 2022 08:43:13 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Anaylsis";"generic analysis";"2022/07/08 10:43 CET";;"472";;;;;
424;Fri  08 Jul 2022 08:41:48 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Anaylsis";"generic analysis";"2022/07/08 10:41 CET";;"471";;;;;
423;Fri  08 Jul 2022 08:39:39 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Anaylsis";"generic analysis";"2022/07/08 10:39 CET";;"467";;;;;
422;Fri  08 Jul 2022 08:38:54 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Anaylsis";"generic analysis";"2022/07/08 10:38 CET";;"466";;;;;
421;Fri  08 Jul 2022 08:38:06 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Beam";"2022/07/08 10:34 CET";"2022/07/08 10:38 CET";"477";"34";"W5R18";;;;"Alignment run for HV position LR 
eudaq_scan with W5R18 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220708_103427_eudaq_scan.h5 
mpx2_run477_220708103438.raw"
420;Fri  08 Jul 2022 08:31:20 +0000;"Marike Schwickardi";"Config change: Move to LR";"ConfigID";;;;"477";"34";;;;;"Config ID:34
Beam Energy: 4
Collimator: 5*5
Telescope Config File:geoid34.geo


Geometry:
plane z
===============
MIM26 0 =0
MIM26 1 =3,5cm
MIM26 2 =7cm
TJMP2 3 =9,85cm
MIM26 4 =11,8cm
MIM26 5 =15,2cm
FEI4 6 = -
MIM26 7 =18,6cm

TJ Monopix2:
x =56.5
y =210
phi = -4.0006
type = epi
thickness = 300um"
419;Fri  08 Jul 2022 08:27:20 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/08 10:07 CET";"2022/07/08 10:27 CET";"476";"33";"W5R18";;"HV";"10";"W5R18 HV HR VOltageScan 
eudaq_scan with W5R18 
Pixels: 448:512 --> Frontends: HV FE Casc, HV FE 
20220708_100704_eudaq_scan.h5 
mpx2_run476_220708100715.raw"
418;Fri  08 Jul 2022 08:06:41 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/08 09:46 CET";"2022/07/08 10:06 CET";"475";"33";"W5R18";;"HV";"9";"W5R18 HV HR VOltageScan 
eudaq_scan with W5R18 
Pixels: 448:512 --> Frontends: HV FE Casc, HV FE 
20220708_094625_eudaq_scan.h5 
mpx2_run475_220708094637.raw"
417;Fri  08 Jul 2022 07:46:04 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/08 09:25 CET";"2022/07/08 09:46 CET";"474";"33";"W5R18";;"HV";"8";"W5R18 HV HR VOltageScan 
eudaq_scan with W5R18 
Pixels: 448:512 --> Frontends: HV FE Casc, HV FE 
20220708_092545_eudaq_scan.h5 
mpx2_run474_220708092558.raw"
416;Fri  08 Jul 2022 07:25:24 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/08 09:05 CET";"2022/07/08 09:25 CET";"473";"33";"W5R18";;"HV";"7";"W5R18 HV HR VOltageScan 
eudaq_scan with W5R18 
Pixels: 448:512 --> Frontends: HV FE Casc, HV FE 
20220708_090506_eudaq_scan.h5 
mpx2_run473_220708090519.raw"
415;Fri  08 Jul 2022 07:04:44 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/08 08:44 CET";"2022/07/08 09:04 CET";"472";"33";"W5R18";;"HV";"6";"W5R18 HV HR VOltageScan 
eudaq_scan with W5R18 
Pixels: 448:512 --> Frontends: HV FE Casc, HV FE 
20220708_084427_eudaq_scan.h5 
mpx2_run472_220708084439.raw"
414;Fri  08 Jul 2022 06:44:06 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/08 08:23 CET";"2022/07/08 08:44 CET";"471";"33";"W5R18";;"HV";"5";"W5R18 HV HR VOltageScan 
eudaq_scan with W5R18 
Pixels: 448:512 --> Frontends: HV FE Casc, HV FE 
20220708_082349_eudaq_scan.h5 
mpx2_run471_220708082401.raw"
413;Fri  08 Jul 2022 06:22:21 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/08 08:19 CET";"2022/07/08 08:22 CET";"470";"33";"W5R18";"bad";;;"W5R18 HV HR VOltageScan 
eudaq_scan with W5R18 
Pixels: 448:512 --> Frontends: HV FE Casc, HV FE 
20220708_081908_eudaq_scan.h5 
mpx2_run470_220708081920.raw"
412;Fri  08 Jul 2022 06:18:47 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/08 08:08 CET";"2022/07/08 08:18 CET";"469";"33";"W5R18";"bad";;;"W5R18 HV HR VOltageScan 
eudaq_scan with W5R18 
Pixels: 448:512 --> Frontends: HV FE Casc, HV FE 
20220708_080830_eudaq_scan.h5 
mpx2_run469_220708080842.raw"
411;Fri  08 Jul 2022 06:06:53 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Beam";"2022/07/08 08:03 CET";"2022/07/08 08:06 CET";"468";"33";"W5R18";;;;"Alignment run for HV position HR 
eudaq_scan with W5R18 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220708_080346_eudaq_scan.h5 
mpx2_run468_220708080357.raw"
410;Fri  08 Jul 2022 06:02:20 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Beam";"2022/07/08 00:13 CET";"2022/07/08 08:02 CET";"467";"33";"W5R18";;;;"W5R18 HV Beam run 
eudaq_scan with W5R18 
Pixels: 448:512 --> Frontends: HV FE Casc, HV FE 
20220708_001345_eudaq_scan.h5 
mpx2_run467_220708001356.raw"
409;Thu  07 Jul 2022 22:12:07 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Noiserun";"2022/07/08 00:06 CET";"2022/07/08 00:12 CET";"466";"33";"W5R18";;;;"Noiserun HV FE 
eudaq_scan with W5R18 
Pixels: 448:512 --> Frontends: HV FE Casc, HV FE 
20220708_000651_eudaq_scan.h5 
mpx2_run466_220708000704.raw"
408;Thu  07 Jul 2022 22:07:20 +0000;"Marike Schwickardi";"Config change";"ConfigID";"other";"08/07/2022 00:07";;"466";"33";"W5R18";;;;"Config ID:33
Beam Energy: 4
Collimator: 5*5
Telescope Config File:geoid33.geo


Geometry:
plane z
===============
MIM26 0 =0
MIM26 1 =3,5cm
MIM26 2 =7cm
TJMP2 3 =9,85cm
MIM26 4 =11,8cm
MIM26 5 =15,2cm
FEI4 6 = -
MIM26 7 =18,6cm

TJ Monopix2:
x =56.5
y =202
phi = -4.0006
type = epi
thickness = 300um"
